Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Media
6047205504,"Oct 1, 2021, 9:19:51 AM",Bumangga ako,Ride,Fuck. Mukang nasira front wheel ko,9440,37.97,,,false,,2017 Cinelli Tipo Pista,activities/6047205504.gpx,,8.5,9440.0,7403.0,37973.19921875,11.600000381469727,5.129434108734131,116.20268249511719,116.3030014038086,12.5,38.599998474121094,26.299999237060547,-0.00026334362337365746,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,4.022584915161133,59.400001525878906,,,,,,""
6056779838,"Oct 3, 2021, 2:21:31 AM","New hubs, EbS sa Pila hahahahaha",Ride,,30583,52.83,,,false,,2017 Cinelli Tipo Pista,activities/6056779838.gpx,,8.5,30583.0,10229.0,52830.1015625,14.800000190734863,5.164737701416016,109.6480712890625,109.8479995727539,10.199999809265137,27.899999618530273,6.900000095367432,-0.0003785720618907362,,,,,,,,,,,,,,,,,,4.0,,,,,0.0,113.0,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,1.7274335622787476,185.60000610351562,,,,,,""
6092228581,"Oct 10, 2021, 7:33:56 AM",Exercise,Ride,,16122,58.13,,,false,,2017 Cinelli Tipo Pista,activities/6092228581.gpx,,8.5,16122.0,12160.0,58129.3984375,12.300000190734863,4.780378341674805,137.13888549804688,137.63900756835938,9.199999809265137,30.899999618530273,13.100000381469727,-0.0008601499139331281,,,,,,,,,,,,,,,,,,5.0,,,,,0.0,219.0,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,3.6055948734283447,4935.10009765625,,,,,,""
6115472941,"Oct 15, 2021, 7:33:15 AM",Bangko,Ride,,6364,4.48,,,false,,2017 Cinelli Tipo Pista,activities/6115472941.gpx,,8.5,6364.0,1389.0,4483.7998046875,6.800000190734863,3.2280776500701904,11.34122371673584,10.84119987487793,21.700000762939453,28.5,19.799999237060547,0.011151256039738655,,,,,,,,,,,,,,,,,,2.0,,,,,0.0,6.0,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,0.7045568823814392,156.8000030517578,,,,,,""
6120017421,"Oct 15, 2021, 9:40:11 PM",Laspag. ,Ride,Bay>Nuvali>Calamba>Los Baños>Bay>Traffic>Home,34887,96.28,,,false,,2017 Cinelli Tipo Pista,activities/6120017421.gpx,,8.5,34887.0,23278.0,96279.703125,12.600000381469727,4.136081218719482,366.3121032714844,366.5119934082031,8.300000190734863,124.9000015258789,43.29999923706055,-0.00020772810967173427,,,,,,,,,,,,,,,,,,7.0,,,,,0.0,743.0,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,2.759758710861206,26875.400390625,,,,,,""
6134689892,"Oct 19, 2021, 7:18:30 AM",Bangko,Ride,,1471,4.27,,,false,,2017 Cinelli Tipo Pista,activities/6134689892.gpx,,8.5,1471.0,930.0,4269.2001953125,8.899999618530273,4.5905375480651855,9.867500305175781,9.867500305175781,24.299999237060547,27.899999618530273,10.899999618530273,0.0,,,,,,,,,,,,,,,,,,2.0,,,,,0.0,4.0,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,2.9022433757781982,0.0,,,,,,""
6152105451,"Oct 22, 2021, 8:57:18 PM",Morning Ride,Ride,,4078,17.65,,,false,,2017 Cinelli Tipo Pista,activities/6152105451.gpx,,8.5,4078.0,2990.0,17649.830078125,11.31201171875,5.902953147888184,56.02691650390625,53.12689971923828,12.5,30.600000381469727,6.944355010986328,0.016430752351880074,,,,,,,,,,,,,,,,,,2.0,,,,,0.0,14.0,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,4.328060150146484,20.299999237060547,,,,,,""
6153092635,"Oct 23, 2021, 12:42:55 AM",Mt. Kalisungan,Hike,"",28534,8.86,,,false,,,activities/6153092635.gpx,,,28534.0,13320.0,8868.4697265625,2.463998317718506,0.6658010482788086,617.6599731445312,622.8599853515625,25.799999237060547,613.5999755859375,49.84989929199219,-0.058634694665670395,,,,,,,,,980.68603515625,,,,,,,,,10.0,,,,,0.0,814.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3108035922050476,8047.2998046875,,,,,,media/064C4FFD-AD72-4C97-BEF2-4309945FA6D1.jpg|media/D841B9D9-F925-4A9F-A5DC-7B02483B0FDD.jpg|media/03B0555C-9F42-4345-8E16-8D0931AAFAA1.jpg|media/1354B312-C8D2-49EB-B9D7-E340A6DB6631.jpg|media/3115912F-5ECA-46BD-AAC4-D97169B6801F.jpg|media/8DC09A62-F59D-4960-A34E-C246285D91E9.jpg|media/8EE0A1A8-0036-4BA5-B6E2-F0C53F8294F9.jpg|media/883999CB-D90E-4280-AF42-C3630C145D92.jpg|media/F8F0CB4B-A3AD-41C2-BEB9-604AEE0A3113.jpg|media/92FEBE29-22D9-4F32-8A42-B1979ACF77D9.jpg|media/6C69EE68-AEDC-4078-A573-4E7FF518822B.jpg|media/DFFA9E44-3526-4B54-915D-C055FF1BB3DD.jpg
6169491176,"Oct 26, 2021, 10:22:04 AM",AJ Send off,Ride,,18004,30.53,,,false,,2017 Cinelli Tipo Pista,activities/6169491176.gpx,,8.5,18004.0,6894.0,30534.44921875,11.848047256469727,4.429133892059326,92.34931182861328,95.24929809570312,9.199999809265137,33.5,49.94477844238281,-0.009497469291090965,,,,,,,,,,,,,,,,,,3.0,,,,,0.0,57.0,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,1.6959813833236694,5923.39990234375,,,,,,""
6206074609,"Nov 3, 2021, 6:51:45 AM",Saddle analysis and ramen na hindi sopasi,Ride,,24056,24.08,,,false,,2017 Cinelli Tipo Pista,activities/6206074609.gpx,,8.5,24056.0,4431.0,24080.859375,12.723828315734863,5.434633255004883,76.83918762207031,76.83920288085938,12.5,27.899999618530273,6.823709487915039,0.0,,,,,,,,,,,,,,,,,,4.0,,,,,0.0,49.0,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,1.0010334253311157,0.0,,,,,,media/F6FB8EE8-4E62-446C-9041-DBA672663068.jpg|media/7EFF48A8-0923-4FF5-A287-E49B61BDF3F6.jpg
6220853098,"Nov 6, 2021, 11:06:52 AM",Inom sabay subok sa ahon,Ride,,24184,35.17,,,false,,2017 Cinelli Tipo Pista,activities/6220853098.gpx,,8.5,24184.0,7544.0,35177.66015625,11.693750381469727,4.662998199462891,185.5755615234375,185.4759979248047,12.5,86.69999694824219,9.067296028137207,0.00028427131474018097,,,,,,,,,,,,,,,,,,7.0,,,,,0.0,240.0,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,1.454584002494812,220.60000610351562,,,,,,""
6238287617,"Nov 10, 2021, 7:14:24 AM",Aral and date,Ride,,21156,28.68,,,false,,2017 Cinelli Tipo Pista,activities/6238287617.gpx,,8.5,21156.0,4889.0,28679.279296875,13.212109565734863,5.866082668304443,110.0255355834961,110.1259994506836,12.5,35.599998474121094,11.662870407104492,-0.0003486837958917022,,,,,,,,95.92759704589844,522.9238891601562,,,,,,,,,3.0,,,,,0.0,40.0,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,1.3556097745895386,0.0,,,,,,""
6248207655,"Nov 12, 2021, 8:36:33 AM",Puthoe get together,Ride,,31749,41.43,,,false,,2017 Cinelli Tipo Pista,activities/6248207655.gpx,,85.0,31749.0,8533.0,41429.1796875,12.344141006469727,4.8551716804504395,154.05003356933594,152.35000610351562,9.199999809265137,37.29999923706055,8.045254707336426,0.004103388171643019,,,,,,,,119.74866485595703,1139.3272705078125,,,,,,,,,6.0,,,,,0.0,225.0,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,1.3048971891403198,5817.2001953125,,,,,,""
6252271139,"Nov 13, 2021, 9:16:29 AM",Night ride sa gabi 😂 featuring pomelo,Ride,,21586,66.24,,,false,,2017 Cinelli Tipo Pista,activities/6252271139.gpx,,85.0,21586.0,14227.0,66242.34375,13.247655868530273,4.656100749969482,127.78594207763672,127.18599700927734,9.199999809265137,27.899999618530273,9.552238464355469,0.0009057650458998978,,,,,,,,115.8542251586914,1837.80419921875,,,,,,,,,4.0,,,,,0.0,158.0,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,3.0687642097473145,4859.0,,,,,,media/0A195BE0-57DA-408B-AB48-702A1B0708EB.jpg
6287764520,"Nov 21, 2021, 10:04:00 AM",Twinklepop!,Ride,"",8871,27.81,,,false,,2017 Cinelli Tipo Pista,activities/6287764520.gpx,,,8871.0,5013.0,27812.740234375,11.84000015258789,5.548114776611328,87.5597915649414,88.35980224609375,12.5,28.600000381469727,9.345794677734375,-0.0028763837181031704,,,,,,,,97.8403549194336,546.87841796875,,,,,,,,,2.0,,,,,0.0,23.0,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,3.1352429389953613,0.0,,,,,,""
6311868820,"Nov 27, 2021, 7:02:37 AM",Puthoe,Ride,,4167,18.33,,,false,,2017 Cinelli Tipo Pista,activities/6311868820.gpx,,85.0,4167.0,3928.0,18337.23046875,12.7060546875,4.668337821960449,67.88179779052734,64.38179779052734,12.5,37.29999923706055,6.669078826904297,0.01908685266971588,,,,,,,,130.04769897460938,569.5738525390625,,,,,,,,,4.0,,,,,0.0,43.0,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,4.400583267211914,160.3000030517578,,,,,,""
6336864561,"Dec 3, 2021, 6:46:48 AM",Naiwan ang helmet,Ride,"",260,0.95,,,false,"",2015 Specialized Allez,activities/6336864561.gpx,,85.0,260.0,223.0,953.6199951171875,8.079992294311523,4.276322841644287,4.359722137451172,4.359720230102539,25.200000762939453,27.899999618530273,5.464475631713867,0.0,,,,,,,,81.66394805908203,20.305320739746094,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10102527.0,,,,,,,,,,,0.0,3.667769193649292,0.0,,,,,,""
6337623355,"Dec 3, 2021, 6:53:00 AM","Aly's first ""long ride""",Ride,"",18320,40.95,,,false,"",2015 Specialized Allez,activities/6337623355.gpx,,85.0,18320.0,8389.0,40957.390625,14.466405868530273,4.882273197174072,150.37464904785156,149.5749969482422,9.199999809265137,42.0,29.030546188354492,0.001953249331563711,,,,,,,,90.65396118164062,847.9534912109375,,,,,,,,,3.0,,,,,0.0,69.0,0.0,,1.0,,,,,,,,,,,,,,,,10102527.0,,,,,,,,,,,0.0,2.2356653213500977,6762.10009765625,,,,,,""
6341968409,"Dec 4, 2021, 5:39:40 AM",Flat!,Ride,"",23800,54.15,,,false,"",2015 Specialized Allez,activities/6341968409.gpx,,,23800.0,13355.0,54150.8984375,11.84000015258789,4.0547285079956055,188.9381103515625,177.63800048828125,9.199999809265137,45.70000076293945,15.46391773223877,0.020867612212896347,,,,,,,,82.71305084228516,1231.666259765625,,,,,,,,,1.0,,,,,0.0,29.0,0.0,,1.0,,,,,,,,,,,,,,,,10102527.0,,,,,,,,,,,0.0,2.275247812271118,15827.0,,,,,,""
6342462005,"Dec 4, 2021, 2:27:46 PM",Pauwi,Ride,"",2492,14.93,,,false,"",2015 Specialized Allez,activities/6342462005.gpx,,85.0,2492.0,2460.0,14930.3798828125,12.128026962280273,6.069260120391846,45.7302131652832,57.3302001953125,12.5,39.20000076293945,6.430141448974609,-0.07769393920898438,,,,,,,,100.80831909179688,276.5062561035156,,,,,,,,,6.0,,,,,0.0,64.0,0.0,,1.0,,,,,,,,,,,,,,,,10102527.0,,,,,,,,,,,0.0,5.991324424743652,0.0,,,,,,""
6354341694,"Dec 7, 2021, 7:10:05 AM",Isa's new helmet day + fun race pauwi,Ride,Olats kay koyang naka MTB. Hahaha,21616,34.50,,,false,,2015 Specialized Allez,activities/6354341694.gpx,,7.679999828338623,21616.0,7331.0,34502.6796875,12.008203506469727,4.706408500671387,145.6866912841797,145.58700561523438,9.0,51.29999923706055,38.39582824707031,0.000289832561975345,,,,,,,,83.7860107421875,684.8721923828125,,,,,,,,,8.0,,,,,0.0,315.0,0.0,,1.0,,,,,,,,,,,,,,,,10102527.0,,,,,,,,,,,0.0,1.5961639881134033,3156.39990234375,,,,,,""
6357134807,"Dec 8, 2021, 3:29:10 AM",Fail bank run,Ride,,1559,6.07,,,false,,2015 Specialized Allez,activities/6357134807.gpx,,9.5600004196167,1559.0,1431.0,6072.60986328125,10.802001953125,4.243612766265869,14.285327911376953,14.285300254821777,24.299999237060547,27.899999618530273,8.21697998046875,0.0,,,,,,,,85.60763549804688,136.5924835205078,,,,,,,,,2.0,,,,,0.0,6.0,0.0,,1.0,,,,,,,,,,,,,,,,10102527.0,,,,,,,,,,,0.0,3.895195484161377,6.199999809265137,,,,,,""
6362606213,"Dec 9, 2021, 8:52:24 AM",Ayos bike,Ride,,9469,19.36,,,false,,2015 Specialized Allez,activities/6362606213.gpx,,9.5600004196167,9469.0,5839.0,19361.33984375,9.940038681030273,3.3158657550811768,70.21879577636719,76.518798828125,12.5,27.899999618530273,16.63612937927246,-0.03253906965255737,,,,,,,,73.8144302368164,480.5675354003906,,,,,,,,,5.0,,,,,0.0,105.0,0.0,,1.0,,,,,,,,,,,,,,,,10102527.0,,,,,,,,,,,0.0,2.044708013534546,3299.199951171875,,,,,,""
6366278484,"Dec 10, 2021, 12:50:15 PM",Zwift - Performance Workout One,Virtual Ride,Completed my first Zwift workout!,1447,10.33,,,false,,2015 Specialized Allez,activities/6767156045.fit.gz,,7.679999828338623,1447.0,1447.0,10332.419921875,17.266016006469727,7.140580654144287,116.0,0.0,1.2000000476837158,57.79999923706055,26.323883056640625,0.0754905417561531,,,128.0,72.76561737060547,,0.0,,147.34510803222656,216.0,,,,,,,,,7.0,,,156.0,1448.0,0.0,46.0,0.0,,1.0,,,,,,,,,,,,,,,,10102527.0,,,,,,,,,,,0.0,7.140580654144287,0.0,,,,,,media/cfd3b3ae-1c6b-4081-8e28-1a21e6746207.jpg
6370033355,"Dec 11, 2021, 1:53:50 AM",Caliraya loop plus Calauan loop plus Bagong Kalsada trails. What a day,Ride,,38560,126.09,,,false,,2015 Specialized Allez,activities/6370033355.gpx,,9.5600004196167,38560.0,27240.0,126096.9765625,17.292186737060547,4.629110813140869,664.2974243164062,664.2969970703125,5.199999809265137,320.0,20.44002914428711,0.0,,,,,,,,87.83419036865234,2667.7529296875,,,,,,,,,10.0,,,,,0.0,1664.0,0.0,,1.0,,,,,,,,,,,,,,,,10102527.0,,,,,,,,,,,0.0,3.2701497077941895,13580.400390625,,,,,,""
6374768286,"Dec 12, 2021, 12:58:11 PM",Short recovery ride,Virtual Ride,Zwift - Watopia. Finally nailed how to calibrate my KKRR! ,1361,10.82,,,false,,2015 Specialized Allez,activities/6776395870.fit.gz,,7.679999828338623,1361.0,1340.0,10822.58984375,13.943944931030273,8.076559066772461,61.0,0.0,-6.199999809265137,23.0,6.687347412109375,0.0036959729623049498,,,178.0,73.0386734008789,,0.0,,161.9453125,207.0,,,,,,,,,3.0,,,166.0,1362.0,0.0,11.0,0.0,,1.0,,,,,,,,,,,,,,,,10102527.0,,,,,,,,,,,0.0,7.951939582824707,0.0,,,,,,media/e27980b5-06d4-499b-880e-ae7fbac44e04.jpg
6385932909,"Dec 15, 2021, 8:44:47 AM",Zwifting using fixed gear? not fun,Virtual Ride,,869,6.58,,,false,,2017 Cinelli Tipo Pista,activities/6788444966.fit.gz,,7.679999828338623,869.0,869.0,6587.08984375,10.333984375,7.580080509185791,12.0,0.0,13.0,17.600000381469727,2.2354767322540283,0.0,,,186.0,67.24850463867188,,0.0,,120.00578308105469,99.0,,,,,,,,,,,,128.0,870.0,,,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,7.580080509185791,0.0,,,,,,media/1e838f1e-1beb-444f-bdeb-ee83c6f681bb.jpg
6390763273,"Dec 16, 2021, 1:12:53 PM",Post-class workout,Virtual Ride,,1362,8.54,,,false,,2017 Cinelli Tipo Pista,activities/6793631901.fit.gz,,7.679999828338623,1362.0,1319.0,8543.740234375,11.666003227233887,6.477437973022461,80.0,0.0,125.0,189.60000610351562,6.733970642089844,0.5969282388687134,,,132.0,65.37413024902344,,0.0,,135.57899475097656,168.0,,,,,,,,,,,,145.0,1363.0,,,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,6.272937297821045,0.0,,,,,,media/821520be-e5fc-416a-b511-82f28a009e3f.jpg
6395043744,"Dec 17, 2021, 3:02:35 PM",Ayaw ko na muna magaral ha ha ha,Virtual Ride,,3687,32.76,,,false,,2017 Cinelli Tipo Pista,activities/6798236548.fit.gz,,7.679999828338623,3687.0,3600.0,32763.80078125,14.546093940734863,9.101055145263672,150.0,0.0,10.399999618530273,34.0,6.430639743804932,0.0,,,148.0,64.93199157714844,,0.0,,167.1508026123047,575.0,,,,,,,,,,,,175.0,3688.0,,,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,8.886302947998047,0.0,,,,,,media/2ba8e332-9e21-4da1-a7e4-4dcac1de4044.jpg
6401957110,"Dec 19, 2021, 10:26:04 AM",Sayang yung last interval! ugh,Virtual Ride,,2151,16.81,,,false,,2017 Cinelli Tipo Pista,activities/6805707957.fit.gz,,7.679999828338623,2151.0,2120.0,16813.099609375,15.838086128234863,7.9307074546813965,53.0,0.0,-6.400000095367432,28.0,4.39547872543335,0.0011895474744960666,,,130.0,61.196861267089844,,0.0,,157.275390625,318.0,,,,,,,,,,,,184.0,2152.0,,,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,7.816411018371582,0.0,,,,,,media/a995a2c3-58a9-49a4-a11e-cf4e44559ce6.jpg
6406957529,"Dec 20, 2021, 2:37:31 PM",Zwift - Sevens,Virtual Ride,,841,6.23,,,false,,2017 Cinelli Tipo Pista,activities/6811165792.fit.gz,,7.679999828338623,841.0,804.0,6232.490234375,11.035985946655273,7.7518534660339355,12.0,0.0,12.800000190734863,17.600000381469727,2.497917890548706,0.01604495197534561,,,181.0,57.36061477661133,,0.0,,135.4044952392578,103.0,,,,,,,,,,,,143.0,842.0,,,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,7.410808563232422,0.0,,,,,,media/43a15b41-1e50-449c-b514-03f707c03d8f.jpg
6413778918,"Dec 22, 2021, 8:06:15 AM",Afternoon Ride,Ride,,1679,5.18,,,false,,2017 Cinelli Tipo Pista,activities/6413778918.gpx,,7.679999828338623,1679.0,1579.0,5187.509765625,6.697998046875,3.285313367843628,7.606677055358887,20.00667953491211,14.100000381469727,27.799999237060547,5.660325050354004,-0.2390356957912445,,,,,,,,63.040977478027344,110.9890365600586,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,3.0896425247192383,0.0,,,,,,""
6422868408,"Dec 24, 2021, 1:09:33 PM",Rapha Festive 500 - Day 1,Virtual Ride,,9255,70.14,,,false,,2017 Cinelli Tipo Pista,activities/6828233196.fit.gz,,7.679999828338623,9255.0,9095.0,70145.421875,18.610157012939453,7.712525844573975,714.0,0.0,-6.400000095367432,131.8000030517578,11.810831069946289,0.002851219614967704,,,175.0,61.68178939819336,,0.0,,160.2548370361328,1393.0,,,,,,,,,,,,169.0,9256.0,,,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,7.579192161560059,0.0,,,,,,media/1c11fb2f-c568-46bf-8dc6-c3e3e0527543.jpg
6426191460,"Dec 25, 2021, 1:35:03 AM",Morning Ride,Ride,,28921,87.81,,,false,,2017 Cinelli Tipo Pista,activities/6426191460.gpx,,7.679999828338623,28921.0,18564.0,87816.1328125,15.711718559265137,4.730453014373779,540.2637329101562,557.5640258789062,10.5,301.8999938964844,17.768962860107422,-0.019700253382325172,,,,,,,,79.33464050292969,1642.1357421875,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,9229464.0,,,,,,,,,,,0.0,3.03641414642334,20042.19921875,,,,,,""
6653231702,"Feb 8, 2022, 7:19:43 PM",Hardest 42km ever. ,Ride,"",15696,43.20,,,false,,,activities/6653231702.gpx,,,15696.0,10402.0,43199.2109375,11.888280868530273,4.1529717445373535,394.3698425292969,205.6699981689453,24.5,351.79998779296875,18.216169357299805,0.4368135333061218,,,,,,,,79.5462646484375,922.5963134765625,,,,,,,,,7.0,,,,,0.0,332.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7522432804107666,2107.60009765625,,,,,,media/336E96CF-B279-46E1-8753-9CB2A5ADD6E3.jpg
7053909634,"Apr 28, 2022, 10:22:39 AM",1st ride,Ride,"",2693,8.78,,,false,"",2022 Specialized Allez Sport,activities/7053909634.gpx,,,2693.0,2199.0,8787.7001953125,13.175976753234863,3.996225595474243,28.902114868164062,29.20210075378418,15.5,29.100000381469727,11.443553924560547,-0.0034138625487685204,,,,,,,,72.75408172607422,178.3846893310547,,,,,,,,,1.0,,,,,0.0,4.0,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,3.2631638050079346,2468.60009765625,,,,,,""
7062286409,"Apr 29, 2022, 11:54:33 PM",Elbi!,Ride,Wildbreads!,7697,30.03,,,false,,2022 Specialized Allez Sport,activities/7062286409.gpx,,9.199999809265137,7697.0,5441.0,30036.529296875,15.283984184265137,5.520406246185303,112.47950744628906,112.27999877929688,13.199999809265137,39.79999923706055,13.819109916687012,0.0006658558850176632,,,,,,,,106.3143310546875,644.9767456054688,,,,,,,,,3.0,,,,,0.0,45.0,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,3.9023683071136475,33.29999923706055,,,,,,media/65A4682E-3518-4622-8534-FD150B663BB6.jpg|media/937AB957-796F-45FF-80ED-9FCB5A655AEF.jpg
7067704679,"Apr 30, 2022, 10:55:52 PM",Morning Ride,Ride,,10627,41.56,,,false,,2022 Specialized Allez Sport,activities/7067704679.gpx,,9.199999809265137,10627.0,8375.0,41561.7109375,14.845898628234863,4.962592124938965,372.7119140625,184.31199645996094,24.700000762939453,352.20001220703125,8.973273277282715,0.4533018469810486,,,,,,,,97.7039794921875,912.3721923828125,,,,,,,,,7.0,,,,,0.0,267.0,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,3.910954236984253,1900.0999755859375,,,,,,""
7139227708,"May 14, 2022, 3:22:43 AM",Afternoon Ride,Ride,,20024,45.93,,,false,,2022 Specialized Allez Sport,activities/7139227708.gpx,,9.199999809265137,20024.0,9802.0,45931.66015625,11.957812309265137,4.685947895050049,105.7576904296875,417.5580139160156,13.199999809265137,352.20001220703125,12.22017765045166,-0.6788346171379089,,,,,,,,59.856422424316406,654.1843872070312,,,,,,,,,2.0,,,,,0.0,46.0,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,2.293830394744873,1677.0,,,,,,""
7193904192,"May 24, 2022, 8:11:59 AM",Kinetic Fitness test 4x2,Ride,"This workout will set up your power zones. Pay close attention to ""how you feel"" today. Today's intervals, or hard efforts, should feel like a 7-8 out of 10. Your breathing rate should be noticeably hard and continue to get harder as you progress into each interval. Be careful though, the goal of today is not only to do one interval but to do all four intervals. Pace yourself so you finish all four efforts within a 10-20 watt average of each other. At the end of the workout you will be asked if you want to use the result of the test to update your profile. If you select yes your threshold will be updated.",2519,14.62,,,false,,2022 Specialized Allez Sport,activities/7660765401.fit.gz,,9.199999809265137,2519.0,2519.0,14628.5205078125,8.891992568969727,5.807272911071777,0.0,,,,0.0,0.0,,,105.0,71.06990051269531,,,,119.3672103881836,334.0,,,,300644.0,,,,,,,,128.0,2520.0,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,5.807272911071777,0.0,,,,,,""
7199277792,"May 25, 2022, 8:27:06 AM",Afternoon Ride,Ride,"",3081,11.71,,,false,First ride using Garmin Edge 530 and POC Omne Air SPIN helmet,2022 Specialized Allez Sport,activities/7666574544.fit.gz,,9.199999809265137,3081.0,2493.0,11713.919921875,10.702001571655273,4.698724269866943,182.0,40.0,8.399999618530273,166.1999969482422,45.41419219970703,1.1558897495269775,,,,,,,,123.47447967529297,523.0,,30.0,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,3.8019862174987793,4262.10009765625,,,,,,""
7214455802,"May 28, 2022, 7:31:42 AM",BG HG Tempo 6x4,Ride,"This workout will focus on a combination of big gear, slow cadence, and small gear, high cadence efforts. The goal is to get your body more efficient in both gears. Different cadences stress different energy and muscular systems in the body. After your warm up, you will be doing 6 sets of 4 minute intervals at a moderate effort. Pay close attention to the cadence demands and hit them spot on while staying within your power zones.",3059,17.13,,,false,,2022 Specialized Allez Sport,activities/7683107628.fit.gz,,9.199999809265137,3059.0,3059.0,17131.189453125,7.279998779296875,5.600257873535156,0.0,,,,0.0,0.0,,,153.0,71.3192367553711,,,,102.4661636352539,349.0,,,,313703.0,,,,,,,,105.0,3060.0,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,5.600257873535156,0.0,,,,,,""
7219194488,"May 28, 2022, 10:17:33 PM",Morning Ride,Ride,,15789,60.53,,,false,,2022 Specialized Allez Sport,activities/7688291337.fit.gz,,9.199999809265137,15789.0,10854.0,60530.3984375,14.143750190734863,5.576782703399658,228.0,214.0,3.0,48.0,45.51106643676758,0.0023128867615014315,,,,,,,,91.94683837890625,2199.0,,32.0,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,3.833707094192505,12285.599609375,,,,,,""
7232005394,"May 31, 2022, 1:19:17 PM",Night Ride sa gabing maulan,Ride,"",2874,13.86,,,false,,2022 Specialized Allez Sport,activities/7702363196.fit.gz,,9.199999809265137,2874.0,2874.0,13865.400390625,10.177978515625,4.824426174163818,32.0,29.0,9.199999809265137,31.399999618530273,4.875025272369385,-0.020194146782159805,,,,,,,,65.2580795288086,398.0,,26.0,,,,,,,1.0,,,,,0.0,6.0,0.0,,1.0,,,,,,,,,,,,,,,,10767323.0,,,,,,,,,,,0.0,4.824426174163818,1741.0,,,,,,""
